+	Biela–N	Bielová–N	FEMALE
+	Bilimka–N	Bilimková–N	FEMALE
+	Bindi–N	Bindiová–N	FEMALE
+	Binoche–N	Binocheová–N	FEMALE
+	Biřička–N	Biřičková–N	FEMALE
+	Bissett–N	Bissetová–N	FEMALE
+	Björgen–N	Björgenová–N	FEMALE
+	Blackstone–N	Blackstoneová–N	FEMALE
+	Blackwell–N	Blackwellová–N	FEMALE
+	Blain–N	Blainová–N	FEMALE
+	Blanc–N	Blancová–N	FEMALE
+	Blanda–N	Blandová–N	FEMALE
+	Blanka–N	Blanková–N	FEMALE
+	Blaschka–N	Blaschková–N	FEMALE
+	Blaťák–N	Blaťáková–N	FEMALE
+	Blatnička–N	Blatničková–N	FEMALE
+	Blažečka–N	Blažečková–N	FEMALE
+	Blethyn–N	Blethynová–N	FEMALE
+	Blida–N	Blidová–N	FEMALE
+	Blige–N	Bligeová–N	FEMALE
+	Blood–N	Bloodová–N	FEMALE
+	Bloomberg–N	Bloombergová–N	FEMALE
+	Bly–N	Blyová–N	FEMALE
+	Blyth–N	Blythová–N	FEMALE
+	Bobko–N	Bobková–N	FEMALE
+	Boca–N	Bocaová–N	FEMALE
+	Bodlák–N	Bodláková–N	FEMALE
+	Bogza–N	Bogzaová–N	FEMALE
+	Bohuna–N	Bohunová–N	FEMALE
+	Bohuška–N	Bohušková–N	FEMALE
+	Boine–N	Boineová–N	FEMALE
+	Bok–N	Boková–N	FEMALE
+	Boleška–N	Bolešková–N	FEMALE
+	Bolívka–N	Bolívková–N	FEMALE
+	Bologna–N	Bolognová–N	FEMALE
+	Bond–N	Bondová–N	FEMALE
+	Bonham–N	Bonhamová–N	FEMALE
+	Boras–N	Borasová–N	FEMALE
+	Borisov–N	Borisovová–N	FEMALE
+	Boron–N	Boronová–N	FEMALE
+	Borovička–N	Borovičková–N	FEMALE
+	Borůvka–N	Borůvková–N	FEMALE
+	Bosworth–N	Bosworthová–N	FEMALE
+	Botka–N	Botková–N	FEMALE
+	Boubín–N	Boubínová–N	FEMALE
+	Boula–N	Boulová–N	FEMALE
+	Bouřil–N	Bouřilová–N	FEMALE
+	Bouška–N	Boušková–N	FEMALE
+	Bouteflika–N	Boutefliková–N	FEMALE
+	Bovino–N	Bovinová–N	FEMALE
+	Boynton–N	Boyntonová–N	FEMALE
+	Brachetka–N	Brachetková–N	FEMALE
+	Bracknell–N	Bracknellová–N	FEMALE
