veplout	dospět	podst.	dok.
zavisnout	viset	dok.	podst.
přijet	kam	dok.	podst.
zapinknout	zvuk	dok.	podst.
přivlát	kam	dok.	podst.
natít	porušit	dok.	podst.
nadhoupnout	poněkudvyhoupnout	podst.	dok.
pospat	trochu	dok.	podst.
kucknout	kuckat	dok.	podst.
přidřepnout	učinit	podst.	dok.
uřknout	pohledem	dok.	podst.
odvisnout	svěsit	dok.	podst.
vestavět	vpravit	podst.	dok.
okrotnout	zkrotnout	dok.	podst.
rozbloudit	bloudit	dok.	podst.
rozdurdit	začne	podst.	dok.
přitichnout	poněkud	dok.	podst.
provlhnout	důkladně	dok.	podst.
pohoupnout	pohyb	podst.	dok.
odmoknout	vlhkemoddělit	dok.	podst.
zahřmít	zahřímat	dok.	podst.
zakoketnout	zakoketovat	podst.	dok.
prosmýknoutiprosmyknout	smýknutímdostat	podst.	dok.
zahatit	zatarasit	dok.	podst.
zadřímnout	upadnout	dok.	podst.
zadurdit	chvílidurdit	podst.	dok.
zašplíchnout	šplouchnout	dok.	podst.
zasvědit	svědět	podst.	dok.
prolysnout	státmísty	dok.	podst.
zamihnout	zakmitnout	podst.	dok.
zašramotit	šramotit	dok.	podst.
bzuknout	zabzučet	dok.	podst.
zadřímnout	dřímání	dok.	podst.
vřítit	přihnat	podst.	dok.
zahlodnout	zahlodat	podst.	dok.
zasedět	uváznout	dok.	podst.
zakleknout	kleknout	podst.	dok.
ushodnout	čem	dok.	podst.
zahmátnout	hmátnout	dok.	podst.
doradit	konce	podst.	dok.
zašplouchnout	šplouchnout	podst.	dok.
vzkvetnout	rozkvést	dok.	podst.
vhltnout	sebe	dok.	podst.
okřát	přirozeného	dok.	podst.
křachnout	zvuk	podst.	dok.
přemknout	přes	dok.	podst.
zachichtnout	krátcezachichtat	dok.	podst.
odvlhnout	zvlhnutímuvolnit	podst.	dok.
zapinknout	pink	podst.	dok.
přehoustnout	zhoustnout	dok.	podst.
prošlehnout	místy	podst.	dok.
usládnout	zesládnout	podst.	dok.
naplít	slinami	podst.	dok.
chvatnout	lapnout	dok.	podst.
pomlknout	chvíli	podst.	dok.
vyrudnout	ztratit	podst.	dok.
skápnout	splynout	dok.	podst.
pokrotnout	státtrochu	podst.	dok.
zatřesknout	třesknout	dok.	podst.
nastydnout	prochladnutí	dok.	podst.
vlehnout	položitdovnitř	podst.	dok.
vbřednout	vejít	podst.	dok.
opuchnout	napuchnout	dok.	podst.
pofrknout	frknout	podst.	dok.
vzkřiknout	vykřiknout	podst.	dok.
zamítnout	hodit	dok.	podst.
dohrábnout	hrábnutí	dok.	podst.
spiknout	komu	podst.	dok.
kuňknout	kuňkat	dok.	podst.
prošlehnout	objevit	podst.	dok.
kráknout	krákat	podst.	dok.
kváknout	kvákat	podst.	dok.
zaděsit	chvíli	dok.	podst.
pohoupnout	učinit	dok.	podst.
dechnout	vypustit	podst.	dok.
zafrknout	frknout	dok.	podst.
prostavět	utratit	podst.	dok.
vykoketnout	vzhlédnout	dok.	podst.
obhroubnout	zhrubnout	podst.	dok.
obkleknout	kleknout	podst.	dok.
přispat	délepospat	podst.	dok.
pohoupnout	houpavý	dok.	podst.
komihnout	komíhat	podst.	dok.
poprat	pračce	podst.	dok.
přičichnout	ohledat	podst.	dok.
chlamstnout	čem	podst.	dok.
naskytnout	nabídnout	podst.	dok.
prodat	prodávat	dok.	ned.
přemknout	něcodostat	dok.	podst.
veplout	plutímdostat	podst.	dok.
rozřídnout	řidším	podst.	dok.
chroupnout	čeho	dok.	podst.
odplout	plutímvzdálit	dok.	podst.
prostydnout	značně	dok.	podst.
rozblýsknout	náhlezablýsknout	podst.	dok.
roztrysknout	rozstříknout	dok.	podst.
povisnout	zůstat	podst.	dok.
klofnout	klofat	podst.	dok.
ukřehnout	zkřehnout	dok.	podst.
ohřebit	vrhnout	dok.	podst.
prošednout	zabarvení	podst.	dok.
zavisnout	zůstat	dok.	podst.
rozpostavit	rozestavit	podst.	dok.
rozplesknout	plesknutím	podst.	dok.
poprat	utkatv	dok.	podst.
podtéci	zespodu	dok.	podst.
sbuchnout	bouchnutím	dok.	podst.
ryknout	vydat	podst.	dok.
sepřít	pohádat	podst.	dok.
našeptnout	říci	dok.	podst.
sešvihnout	dolů	dok.	podst.
prokřehnout	značně	podst.	dok.
načpít	načichnout	dok.	podst.
zreznoutl	zrezavět	podst.	dok.
