čmuchat	>	dočmuchat
špekovávat	>	došpekovávat
šporovávat	>	došporovávat
špórovávat	>	došpórovávat
acidita	>	hyperacidita
aditivita	>	hyperaditivita
aktivní	>	hyperaktivní
bohatý	>	hyperbohatý
bola	>	hyperbola
citlivý	>	hypercitlivý
dentice	>	hyperdentice
energie	>	hyperenergie
estrogenní	>	hyperestrogenní
extenze	>	hyperextenze
fokální	>	hyperfokální
formát	>	hyperformát
fragment	>	hyperfragment
funkce	>	hyperfunkce
glykemie	>	hyperglykemie
glykémie	>	hyperglykémie
hydratovaný	>	hyperhydratovaný
imunní	>	hyperimunní
inflace	>	hyperinflace
jemný	>	hyperjemný
jádro	>	hyperjádro
kanál	>	hyperkanál
kinetický	>	hyperkinetický
knihovna	>	hyperknihovna
koagulační	>	hyperkoagulační
komplexní	>	hyperkomplexní
konkurence	>	hyperkonkurence
konstrukce	>	hyperkonstrukce
korektní	>	hyperkorektní
kostka	>	hyperkostka
koule	>	hyperkoule
kriticismus	>	hyperkriticismus
kritický	>	hyperkritický
krychle	>	hyperkrychle
kyfóza	>	hyperkyfóza
link	>	hyperlink
linkování	>	hyperlinkování
loajální	>	hyperloajální
lordóza	>	hyperlordóza
mangan	>	hypermangan
market	>	hypermarket
mediální	>	hypermediální
miniaturizovat	>	hyperminiaturizovat
moderní	>	hypermoderní
morfóza	>	hypermorfóza
multimediální	>	hypermultimediální
médium	>	hypermédium
nova	>	hypernova
ochranářský	>	hyperochranářský
parazit	>	hyperparazit
parazitismus	>	hyperparazitismus
pohon	>	hyperpohon
politika	>	hyperpolitika
produkce	>	hyperprodukce
prostor	>	hyperprostor
realismus	>	hyperrealismus
realizmus	>	hyperrealizmus
reálný	>	hyperreálný
sekrece	>	hypersekrece
senzitivní	>	hypersenzitivní
sexuální	>	hypersexuální
sport	>	hypersport
sten	>	hypersten
stimulační	>	hyperstimulační
studio	>	hyperstudio
syntax	>	hypersyntax
tense	>	hypertense
tenze	>	hypertenze
termie	>	hypertermie
text	>	hypertext
variabilní	>	hypervariabilní
ventilovat	>	hyperventilovat
vlna	>	hypervlna
záležitost	>	hyperzáležitost
induktivní	>	kontrainduktivní
koaliční	>	kontrakoaliční
pozice	>	kontrapozice
pořádanost	>	kontrapořádanost
produktivní	>	kontraproduktivní
propaganda	>	kontrapropaganda
revoluce	>	kontrarevoluce
rozvědka	>	kontrarozvědka
signovat	>	kontrasignovat
špionáž	>	kontrašpionáž
bahňovat	>	nabahňovat
balíčkovat	>	nabalíčkovat
censurovat	>	nacensurovat
buněčný	>	nadbuněčný
civilisační	>	nadcivilisační
civilizační	>	nadcivilizační
generační	>	nadgenerační
napěťový	>	nadnapěťový
náboženský	>	nadnáboženský
národnostní	>	nadnárodnostní
nářečí	>	nadnářečí
oblast	>	nadoblast
oblačný	>	nadoblačný
občan	>	nadobčan
ocasní	>	nadocasní
okenní	>	nadokenní
okresní	>	nadokresní
optimální	>	nadoptimální
osobní	>	nadosobní
očnice	>	nadočnice
oční	>	nadoční
parlament	>	nadparlament
plán	>	nadplán
podnikový	>	nadpodnikový
pojištění	>	nadpojištění
politický	>	nadpolitický
světelný	>	nadsvětelný
zdvihat	>	nadzdvihat
zemní	>	nadzemní
zemský	>	nadzemský
zvedat	>	nadzvedat
zvukový	>	nadzvukový
úroda	>	nadúroda
úroveň	>	nadúroveň
ústavní	>	nadústavní
ústní	>	nadústní
úvazek	>	nadúvazek
časový	>	nadčasový
fialovět	>	nafialovět
hluchnout	>	nahluchnout
hnědnout	>	nahnědnout
hnědo	>	nahnědo
houstnout	>	nahoustnout
hrubo	>	nahrubo
husto	>	nahusto
inicialisovat	>	nainicialisovat
jodovávat	>	najodovávat
klopotit	>	naklopotit
kročit	>	nakročit
létat	>	nalétat
líhat	>	nalíhat
mobilisovat	>	namobilisovat
modrat	>	namodrat
plocho	>	naplocho
přímo	>	napřímo
scannovávat	>	nascannovávat
skannovávat	>	naskannovávat
skanovávat	>	naskanovávat
skennovávat	>	naskennovávat
skenovávat	>	naskenovávat
skýtat	>	naskýtat
sládnout	>	nasládnout
stabilisovat	>	nastabilisovat
strukturalisovat	>	nastrukturalisovat
synchronisovat	>	nasynchronisovat
systematisovat	>	nasystematisovat
trpknout	>	natrpknout
tuchnout	>	natuchnout
těsno	>	natěsno
vaselinovat	>	navaselinovat
vitaminisovat	>	navitaminisovat
vnímat	>	navnímat
zdvihat	>	nazdvihat
zdvíhat	>	nazdvíhat
zvedat	>	nazvedat
černat	>	načernat
červenat	>	načervenat
červeno	>	načerveno
červivět	>	načervivět
črtat	>	načrtat
šikmo	>	našikmo
široko	>	naširoko
šišato	>	našišato
šporovávat	>	našporovávat
špórovávat	>	našpórovávat
štorc	>	naštorc
ťupkat	>	naťupkat
živo	>	naživo
žluknout	>	nažluknout
žluto	>	nažluto
abstraktnost	>	neabstraktnost
adekvátnost	>	neadekvátnost
adresnost	>	neadresnost
agresivnost	>	neagresivnost
akceptace	>	neakceptace
akceschopnost	>	neakceschopnost
aktivita	>	neaktivita
aktivnost	>	neaktivnost
aktuálnost	>	neaktuálnost
alko	>	nealko
alkoholik	>	nealkoholik
ambicióznost	>	neambicióznost
angažovanost	>	neangažovanost
angličtinář	>	neangličtinář
aplikovanost	>	neaplikovanost
aplikovatelnost	>	neaplikovatelnost
arab	>	nearab
arogantnost	>	nearogantnost
artikulovanost	>	neartikulovanost
atraktivnost	>	neatraktivnost
autenticita	>	neautenticita
autentičnost	>	neautentičnost
autoritativnost	>	neautoritativnost
bajka	>	nebajka
banka	>	nebanka
barevnost	>	nebarevnost
bel	>	nebel
bezpečno	>	nebezpečno
bezpečnost	>	nebezpečnost
bezpečí	>	nebezpečí
bitkař	>	nebitkař
bohulibost	>	nebohulibost
bojovník	>	nebojovník
bojácnost	>	nebojácnost
bolest	>	nebolest
boxer	>	neboxer
brankář	>	nebrankář
bruslař	>	nebruslař
bula	>	nebula
bytovka	>	nebytovka
bytí	>	nebytí
básník	>	nebásník
celistvost	>	necelistvost
christianizovanost	>	nechristianizovanost
chráněnost	>	nechráněnost
chtě	>	nechtě
chutnost	>	nechutnost
chytatelnost	>	nechytatelnost
chápavost	>	nechápavost
citelnost	>	necitelnost
citlivost	>	necitlivost
civilizovanost	>	necivilizovanost
ctižádostivost	>	nectižádostivost
ctnost	>	nectnost
cudnost	>	necudnost
cukr	>	necukr
císař	>	necísař
defektnost	>	nedefektnost
definitivnost	>	nedefinitivnost
definovanost	>	nedefinovanost
demokrat	>	nedemokrat
demokratizace	>	nedemokratizace
demokratičnost	>	nedemokratičnost
destruktivnost	>	nedestruktivnost
determinismus	>	nedeterminismus
determinizmus	>	nedeterminizmus
determinovanost	>	nedeterminovanost
diferencovanost	>	nediferencovanost
disciplinovanost	>	nedisciplinovanost
disketa	>	nedisketa
diskrétnost	>	nediskrétnost
disponovatelnost	>	nedisponovatelnost
dluh	>	nedluh
dobrota	>	nedobrota
dobrovolnost	>	nedobrovolnost
dobytnost	>	nedobytnost
doceněnost	>	nedoceněnost
dochovanost	>	nedochovanost
dochvilnost	>	nedochvilnost
dodávka	>	nedodávka
dodělávka	>	nedodělávka
dogmatičnost	>	nedogmatičnost
dohledno	>	nedohledno
dohlednost	>	nedohlednost
dohoda	>	nedohoda
dohotovenost	>	nedohotovenost
dokazatelnost	>	nedokazatelnost
dokonalost	>	nedokonalost
dokončenost	>	nedokončenost
dokrojek	>	nedokrojek
dokrvenost	>	nedokrvenost
doložitelnost	>	nedoložitelnost
domyšlenost	>	nedomyšlenost
donošenec	>	nedonošenec
donošenost	>	nedonošenost
doplatek	>	nedoplatek
dopovězenost	>	nedopovězenost
dopracovanost	>	nedopracovanost
dosahovanost	>	nedosahovanost
dosažitelnost	>	nedosažitelnost
dospělec	>	nedospělec
dospělost	>	nedospělost
dostatek	>	nedostatek
dostatečnost	>	nedostatečnost
dostatečná	>	nedostatečná
dostačitelnost	>	nedostačitelnost
dostižitelnost	>	nedostižitelnost
dostupnost	>	nedostupnost
dosyta	>	nedosyta
dotaženost	>	nedotaženost
dotknutelnost	>	nedotknutelnost
dotvořenost	>	nedotvořenost
dotáčivost	>	nedotáčivost
dotčenost	>	nedotčenost
doučenost	>	nedoučenost
dovednost	>	nedovednost
dovolenost	>	nedovolenost
dovršenost	>	nedovršenost
dovtipnost	>	nedovtipnost
dovzdělanost	>	nedovzdělanost
dovýběr	>	nedovýběr
dozrálost	>	nedozrálost
dořečenost	>	nedořečenost
dořešenost	>	nedořešenost
dramatičnost	>	nedramatičnost
druhovost	>	nedruhovost
družstevník	>	nedružstevník
dráždivost	>	nedráždivost
dualismus	>	nedualismus
dualizmus	>	nedualizmus
duchovnost	>	neduchovnost
dávno	>	nedávno
dávnost	>	nedávnost
díl	>	nedíl
dýchatelno	>	nedýchatelno
dýchatelnost	>	nedýchatelnost
dědičnost	>	nedědičnost
dějinnost	>	nedějinnost
dějovost	>	nedějovost
dělitelnost	>	nedělitelnost
důležitost	>	nedůležitost
důraz	>	nedůraz
důraznost	>	nedůraznost
důslednost	>	nedůslednost
důstojnost	>	nedůstojnost
důtklivý	>	nedůtklivý
důvodnost	>	nedůvodnost
důvtipnost	>	nedůvtipnost
důvěra	>	nedůvěra
důvěryhodnost	>	nedůvěryhodnost
důvěřivec	>	nedůvěřivec
důvěřivost	>	nedůvěřivost
efektivita	>	neefektivita
efektivnost	>	neefektivnost
efektnost	>	neefektnost
ekonomičnost	>	neekonomičnost
ekvivalence	>	neekvivalence
estetičnost	>	neestetičnost
etičnost	>	neetičnost
evolučnost	>	neevolučnost
evropskost	>	neevropskost
exaktnost	>	neexaktnost
explikativnost	>	neexplikativnost
extenzívnost	>	neextenzívnost
falšovanost	>	nefalšovanost
familiárnost	>	nefamiliárnost
filmař	>	nefilmař
filmovost	>	nefilmovost
filosof	>	nefilosof
fixace	>	nefixace
foremnost	>	neforemnost
formálnost	>	neformálnost
fotbalovost	>	nefotbalovost
funkčnost	>	nefunkčnost
fér	>	nefér
férovost	>	neférovost
galantnost	>	negalantnost
gramota	>	negramota
gramotnost	>	negramotnost
herečka	>	neherečka
hezkost	>	nehezkost
hlava	>	nehlava
hlavičkář	>	nehlavičkář
hlodavec	>	nehlodavec
hlučnost	>	nehlučnost
hmatatelnost	>	nehmatatelnost
hmotnost	>	nehmotnost
hodnost	>	nehodnost
hodnotnost	>	nehodnotnost
hodnověrnost	>	nehodnověrnost
homogenita	>	nehomogenita
homogennost	>	nehomogennost
hospodárnost	>	nehospodárnost
hospodář	>	nehospodář
hostinnost	>	nehostinnost
hotovost	>	nehotovost
hořlavost	>	nehořlavost
hra	>	nehra
hrabivost	>	nehrabivost
hratelnost	>	nehratelnost
hrdinskost	>	nehrdinskost
hráč	>	nehráč
hudebník	>	nehudebník
humánnost	>	nehumánnost
hybný	>	nehybný
identifikovanost	>	neidentifikovanost
identifikovatelnost	>	neidentifikovatelnost
indosament	>	neindosament
informovanost	>	neinformovanost
iniciativnost	>	neiniciativnost
inscenovatelnost	>	neinscenovatelnost
intenzívnost	>	neintenzívnost
intervence	>	neintervence
jadrnost	>	nejadrnost
jedinečnost	>	nejedinečnost
jedlost	>	nejedlost
jedlík	>	nejedlík
jednomyslnost	>	nejednomyslnost
jednota	>	nejednota
jednotnost	>	nejednotnost
jednoznačnost	>	nejednoznačnost
jedovatost	>	nejedovatost
jezení	>	nejezení
jinak	>	nejinak
jistota	>	nejistota
jmenovaný	>	nejmenovaný
jsoucno	>	nejsoucno
jsoucnost	>	nejsoucnost
jídlo	>	nejídlo
kafař	>	nekafař
kale	>	nekale
kalkulovatelnost	>	nekalkulovatelnost
kalost	>	nekalost
katolička	>	nekatolička
klavírista	>	neklavírista
klid	>	neklid
klidnost	>	neklidnost
kluzný	>	nekluzný
knězův	>	neknězův
koalice	>	nekoalice
kolegialita	>	nekolegialita
kolegiálnost	>	nekolegiálnost
kolísavost	>	nekolísavost
komerčnost	>	nekomerčnost
komiksovost	>	nekomiksovost
kompaktnost	>	nekompaktnost
kompatibilita	>	nekompatibilita
kompetence	>	nekompetence
kompetentnost	>	nekompetentnost
kompletnost	>	nekompletnost
komplexnost	>	nekomplexnost
komplikovanost	>	nekomplikovanost
kompromisnost	>	nekompromisnost
komunikativnost	>	nekomunikativnost
komunikovatelnost	>	nekomunikovatelnost
komunista	>	nekomunista
koncentrovanost	>	nekoncentrovanost
koncepce	>	nekoncepce
koncepčnost	>	nekoncepčnost
konečno	>	nekonečno
konečnost	>	nekonečnost
konfliktnost	>	nekonfliktnost
konformista	>	nekonformista
konformita	>	nekonformita
konformnost	>	nekonformnost
konkrétnost	>	nekonkrétnost
konkurenceschopnost	>	nekonkurenceschopnost
konsistence	>	nekonsistence
konstruktivnost	>	nekonstruktivnost
kontrastnost	>	nekontrastnost
kontrolovanost	>	nekontrolovanost
kontrolovatelnost	>	nekontrolovatelnost
konvenčnost	>	nekonvenčnost
konzervativnost	>	nekonzervativnost
konzistence	>	nekonzistence
konzistentnost	>	nekonzistentnost
koordinovanost	>	nekoordinovanost
korektnost	>	nekorektnost
korespondence	>	nekorespondence
korigovatelnost	>	nekorigovatelnost
korán	>	nekorán
kostýmovanost	>	nekostýmovanost
kov	>	nekov
kritizovatelnost	>	nekritizovatelnost
kritičnost	>	nekritičnost
krvežíznivost	>	nekrvežíznivost
krása	>	nekrása
kultivovanost	>	nekultivovanost
kultura	>	nekultura
kulturnost	>	nekulturnost
kupec	>	nekupec
kuřáctví	>	nekuřáctví
kvalifikovanost	>	nekvalifikovanost
kvalita	>	nekvalita
kázeň	>	nekázeň
křesťanskost	>	nekřesťanskost
křtěnec	>	nekřtěnec
lad	>	nelad
laskavost	>	nelaskavost
legionář	>	nelegionář
legitimita	>	nelegitimita
legitimnost	>	nelegitimnost
legálnost	>	nelegálnost
lehkost	>	nelehkost
levicovost	>	nelevicovost
lhostejnost	>	nelhostejnost
liberálnost	>	neliberálnost
libost	>	nelibost
libozvučnost	>	nelibozvučnost
lidskost	>	nelidskost
likvidita	>	nelikvidita
linearita	>	nelinearita
lineárnost	>	nelineárnost
loajalita	>	neloajalita
loajálnost	>	neloajálnost
logičnost	>	nelogičnost
lukrativnost	>	nelukrativnost
lyžař	>	nelyžař
láska	>	neláska
lékař	>	nelékař
lékárník	>	nelékárník
líbivost	>	nelíbivost
lítostivost	>	nelítostivost
lítostnost	>	nelítostnost
majetnost	>	nemajetnost
malíř	>	nemalíř
