;dostatek_N;sdostatek_D;dostat;;;;;
\;drbat_V;Drbohlav_N;;%;;;;
;droby_N;drůbky_N;;;;;;
;držet_V;soudržný_A;;;;;;
\;dřít_V;zdírat_V;;zedrat;;;;
;dub_N;doubí_N;*;;;;;
;důvod_N;bezdůvodný_A;dovodit;;;;;
;dynamo_N;dynamika_N;;;;;;
;Eden_N;eden_N;;;;;;
;energie_N;energetika_N;;;;;;
;farmacie_N;farmaceut_N;;;;;;
;favorit_N;favorizovat_V;;;;;;
\;finský_A;baltofinský_A;Finsko;%;;;;
;Florencie_None;Florenťan_N;;;;;;
;fosfor_N;fosfát_N;;;;;;
;foukat_V;dofoukat_V;;;;;;
;foukat_V;fukar_N;;;;;;
;funkce_N;funkcionalismus_N;fungovat;;;;;
;galaxie_N;Galaxie_N;;;;;;
