Automatic roots for stát#V:	ta tá av zů před vý roze ve zá nad obe se ebni va ná pod soustav an pří ob nástavb čn u vá dlo čko podstav sestáva sestává ební stá pode obstávka odstav podstavec podstaveč představec představen představenstvo super sestavba ička stavení ítko ej iště sto tví kyn zůstání
Manual roots for stát#V:	


vestavit	vestavit_:W	V
vestavba	vestavba	N
vestavený	vestavený_^(*3it)	A
vestavitelný	vestavitelný_^(*4)	A
vestavitelnost	vestavitelnost_^(*3ý)	N
vestavovat	vestavovat_:T	V
vestavování	vestavování_^(*3at)	N
vestavovaný	vestavovaný_^(*2t)	A
vstavit	vstavit_:W	V
vstavený	vstavený_^(*3it)	A
vystavit	vystavit_:W_^(např._potvrzení)	V
výstava	výstava	N
vejstava	vejstava_,h_^(^GC*7ýstava)	N
výstaviště	výstaviště	N
výstavka	výstavka	N
výstavkový	výstavkový	A
výstavní	výstavní	A
výstavný	výstavný	A
výstavně	výstavně_^(*1í)	D
výstavník	výstavník_,s_^(vystavovatel)	N
výstavnický	výstavnický	A
výstavnicky	výstavnicky_^(*1ý)	D
výstavnictví	výstavnictví	N
výstavnost	výstavnost_^(*3ý)	N
výstavba	výstavba	N
výstavbový	výstavbový	A
výstavce	výstavce	N
výstavcův	výstavcův_^(*2e)	A
vystavení	vystavení_^(např._potvrzení)_(*3it)	N
vystavený	vystavený_^(např._potvrzení)_(*3it)	A
vystaveně	vystaveně_^(např._potvrzení)_(*1ý)	D
vystavenost	vystavenost_^(např._potvrzení)_(*3ý)	N
vystavitel	vystavitel	N
vystavitelný	vystavitelný_^(např._potvrzení)_(*4)	A
vystavitelnost	vystavitelnost_^(např._potvrzení)_(*3ý)	N
vystavivší	vystavivší_^(např._potvrzení)_(*3t)	A
vystavovat	vystavovat_:T	V
vystavovací	vystavovací_^(*2t)	A
vystavování	vystavování_^(*3at)	N
vystavovaný	vystavovaný_^(*2t)	A
vystavovatel	vystavovatel	N
vystavovatelka	vystavovatelka_^(*2)	N
vystavovatelský	vystavovatelský	A
vystavovatelsky	vystavovatelsky_^(*1ý)	D
vystavovatelův	vystavovatelův_^(*2)	A
vystavovatelný	vystavovatelný_^(*4)	A
vystavovávat	vystavovávat_:T_^(*4at)	V
vystavující	vystavující_^(*5ovat)	A
zastavit	zastavit-1_:W_^([také_z._se];_uvést_do_klidu:_auto,...)	V
pozastavit	pozastavit_:W	V
pozastavení	pozastavení_^(*3it)	N
pozastavený	pozastavený_^(*3it)	A
pozastaveně	pozastaveně_^(*1ý)	D
pozastavitelný	pozastavitelný_^(*4)	A
pozastavovat	pozastavovat_:T	V
pozastavovací	pozastavovací_^(*2t)	A
pozastavování	pozastavování_^(*3at)	N
pozastavovaný	pozastavovaný_^(*2t)	A
pozastavující	pozastavující_^(*5ovat)	A
zástava	zástava-1_^(prapor)	N
zástavka	zástavka_,s	N
zástavní	zástavní_^(právo)	A
zástavně	zástavně_^(*1ý)	D
zástavný	zástavný	A
zástavník	zástavník_,a	N
zástavový	zástavový	A
zástavba	zástavba	N
zástavbový	zástavbový	A
zástavce	zástavce	N
zástavkyně	zástavkyně_^(*4ce)	N
zastavení	zastavení-1_^([také_z._se];_uvést_do_klidu:_auto,...)_(*5it-1)	N
zastaveníčko	zastaveníčko	N
zastavený	zastavený-1_^([také_z._se];_uvést_do_klidu:_auto,...)_(*5it-1)	A
zastaveně	zastaveně-1_^([také_z._se];_uvést_do_klidu:_auto,...)_(*3ý-1)	D
zastavenost	zastavenost-1_^([také_z._se];_uvést_do_klidu:_auto,...)_(*5ý-1)	N
zastavitel	zastavitel	N
zastavitelný	zastavitelný-1_^([také_z._se];_uvést_do_klidu:_auto,...)_(*6-1)	A
zastavitelně	zastavitelně-1_^([také_z._se];_uvést_do_klidu:_auto,...)_(*3ý-1)	D
zastavitelnost	zastavitelnost-1_^([také_z._se];_uvést_do_klidu:_auto,...)_(*5ý-1)	N
zastavivší	zastavivší-1_^([také_z._se];_uvést_do_klidu:_auto,...)_(*5t-1)	A
zastavovat	zastavovat_:T	V
zastavovací	zastavovací_^(*2t)	A
zastavovač	zastavovač	N
zastavování	zastavování_^(*3at)	N
zastavovaný	zastavovaný_^(*2t)	A
zastavující	zastavující_^(*5ovat)	A
zůstavit	zůstavit_:W	V
zůstavení	zůstavení_^(*3it)	N
zůstavený	zůstavený_^(*3it)	A
zůstavitel	zůstavitel	N
zůstavitelka	zůstavitelka_^(*2)	N
zůstavitelčin	zůstavitelčin_^(*3ka)	A
zůstavitelův	zůstavitelův_^(*2)	A
zůstavovat	zůstavovat_:T	V
zůstavující	zůstavující_^(*5ovat)	A
stojící	stojící-3_^(stojím_stojíš)_(*7át-3)	A
ustat	ustat	V
ustalý	ustalý_^(*2t)	A
ustale	ustale_^(*1ý)	D
ustávat	ustávat_:T_^(*4at)	V
ustávací	ustávací_^(*2t)	A
ustávající	ustávající_^(*4t)	A
ustávání	ustávání_^(*3at)	N
ustávaný	ustávaný_^(*2t)	A
ustát	ustát	V
ustání	ustání_^(*3at)	N
ustáný	ustáný_^(*2t)	A
ustátí	ustátí_^(*1)	N
ustátý	ustátý_^(*1)	A
vstát	vstát	V
povstat	povstat	V
povstalý	povstalý	A
povstalec	povstalec	N
povstalecký	povstalecký	A
povstalectví	povstalectví	N
povstalkyně	povstalkyně_^(*4ec)	N
povstání	povstání_^(*3at)	N
povstávat	povstávat_:T_^(*4at)	V
povstávající	povstávající_^(*4t)	A
povstávání	povstávání_^(*3at)	N
povstavší	povstavší_^(*3t)	A
vstalý	vstalý_^(*3át)	A
vstání	vstání_^(*2t)	N
vstávat	vstávat_:T_^(*3t)	V
vstávací	vstávací_^(*2t)	A
vstavač	vstavač	N
vstávající	vstávající_^(*4t)	A
vstávání	vstávání_^(*3at)	N
vstávaný	vstávaný_^(*2t)	A
vstávávat	vstávávat_:T_^(*4at)	V
vstavší	vstavší_^(*4át)	A
vyvstat	vyvstat	V
vyvstalý	vyvstalý	A
vyvstání	vyvstání_^(*3at)	N
vyvstávat	vyvstávat_:T_^(*4at)	V
vyvstávající	vyvstávající_^(*4t)	A
vyvstávání	vyvstávání_^(*3at)	N
vyvstavší	vyvstavší_^(*3t)	A
vystát	vystát	V
vystálý	vystálý_^(*2t)	A
vystání	vystání_^(*2t)	N
vystátí	vystátí_^(*1)	N
vystátý	vystátý_^(*1)	A
vystávat	vystávat_:T_^(*3t)	V
vystávací	vystávací_^(*2t)	A
vystávající	vystávající_^(*4t)	A
vystávání	vystávání_^(*3at)	N
zastat	zastat	V
zastaná	zastaná_,s	N
zastání	zastání_^(*3at)	N
zastávat	zastávat_:T_^(*4at)	V
zastávající	zastávající_^(*4t)	A
zastávání	zastávání_^(*3at)	N
zastávaný	zastávaný_^(*2t)	A
zastávaně	zastávaně_^(*1ý)	D
zastavatel	zastavatel_,a	N
zastávávat	zastávávat_:T_^(*4at)	V
zastávka	zastávka	N
zastávkový	zastávkový	A
zastávkově	zastávkově_^(*1ý)	D
zastávkovost	zastávkovost_^(*3ý)	N
zastavší	zastavší_^(*3t)	A
zůstat	zůstat	V
pozůstat	pozůstat	V
pozůstalý	pozůstalý_^(*2t)	A
pozůstale	pozůstale_^(*1ý)	D
pozůstalost	pozůstalost_^(*3ý)	N
pozůstalostní	pozůstalostní	A
pozůstatek	pozůstatek	N
pozůstatkový	pozůstatkový	A
pozůstávat	pozůstávat_:T_^(*4at)	V
pozůstávající	pozůstávající_^(*4t)	A
zůstalý	zůstalý_,a_^(*2t)	A
zůstale	zůstale_,a_^(*1ý)	D
zůstalost	zůstalost_,a_^(*3ý)	N
zůstání	zůstání_,a	N
zůstatek	zůstatek	N
zůstatkový	zůstatkový	A
zůstatkově	zůstatkově_^(*1ý)	D
zůstávat	zůstávat_:T_^(*4at)	V
zůstávající	zůstávající_^(*4t)	A
zůstávání	zůstávání_^(*3at)	N
zůstávaný	zůstávaný_^(*2t)	A
zůstávávat	zůstávávat_:T_^(*4at)	V
zůstavší	zůstavší_^(*3t)	A


Automatic roots for dát#V:	d dar dávk ej ode vý vz před podda čn dár subdodavatel tví poddá poddans přídavn výdaj poddan super přídavk v odevzdávk ečka subdodávka nadání nádavek ek předa přídave pseudo vdávadlo vydací zadávk
Manual roots for dát#V:	


dát	dát	V
dání	dání_^(*2t)	N
daný	daný_^(*3át)	A
danost	danost_^(*3ý)	N
dar	dar	N
dárek	dárek	N
dáreček	dáreček	N
dárkový	dárkový	A
dárkově	dárkově_^(*1ý)	D
dárkovost	dárkovost_^(*3ý)	N
darovat	darovat_:T_:W	V
darovací	darovací_^(*2t)	A
darování	darování_^(*3at)	N
darovaný	darovaný_^(*2t)	A
darovanost	darovanost_^(*3ý)	N
darovatel	darovatel	N
darovatelka	darovatelka_^(*2)	N
darovatelný	darovatelný_^(*4)	A
darovávat	darovávat_:T_^(*4at)	V
darovávání	darovávání_^(*3at)	N
darovávaný	darovávaný_^(*2t)	A
darující	darující_^(*5ovat)	A
obdarovat	obdarovat_:W	V
obdarovací	obdarovací_^(*2t)	A
obdarování	obdarování_^(*3at)	N
obdarovaný	obdarovaný_^(*2t)	A
obdarovanost	obdarovanost_^(*3ý)	N
obdarovatelný	obdarovatelný_^(*4)	A
obdarovávat	obdarovávat_:T_^(*4at)	V
obdarovávací	obdarovávací_^(*2t)	A
obdarovávající	obdarovávající_^(*4t)	A
obdarovávání	obdarovávání_^(*3at)	N
obdarovávaný	obdarovávaný_^(*2t)	A
podarovat	podarovat_:W	V
podarování	podarování_^(*3at)	N
podarovaný	podarovaný_^(*2t)	A
podarovávat	podarovávat_:T_^(*4at)	V
dávat	dávat_:T_^(*3t)	V
dávací	dávací_^(*2t)	A
dávající	dávající_^(*4t)	A
dávání	dávání_^(*3at)	N
dávaný	dávaný_^(*2t)	A
dávávat	dávávat_:T_^(*4at)	V
dávka	dávka	N
dávkovat	dávkovat_:T	V
dávkovací	dávkovací_^(*2t)	A
dávkovač	dávkovač	N
dávkování	dávkování_^(*3at)	N
dávkovaný	dávkovaný_^(*2t)	A
dávkovaně	dávkovaně_^(*1ý)	D
dávkovanost	dávkovanost_^(*3ý)	N
dávkovatelný	dávkovatelný_^(*4)	A
dávkovatelnost	dávkovatelnost_^(*3ý)	N
dávkující	dávkující_^(*5ovat)	A
nadávkovat	nadávkovat_:W	V
nadávkování	nadávkování_^(*3at)	N
nadávkovaný	nadávkovaný_^(*2t)	A
poddávkovat	poddávkovat_:W	V
poddávkování	poddávkování_^(*3at)	N
poddávkovaný	poddávkovaný_^(*2t)	A
poddávkovávat	poddávkovávat_:T_^(*4at)	V
předávkovat	předávkovat_:W	V
předávkování	předávkování_^(*3at)	N
předávkovaný	předávkovaný_^(*2t)	A
předávkovávat	předávkovávat_:T_^(*4at)	V
předávkovávající	předávkovávající_^(*4t)	A
předávkovávání	předávkovávání_^(*3at)	N
dávkový	dávkový	A
dávkově	dávkově_^(*1ý)	D
dávkovost	dávkovost_^(*3ý)	N
davší	davší_^(*4át)	A
dodat	dodat_:W	V
dodací	dodací_^(^IC*2t)_(list,_termín,...)	A
dodání	dodání_^(*3at)	N
dodaný	dodaný_^(*2t)	A
dodatek	dodatek	N
dodatkový	dodatkový	A
dodatkově	dodatkově_^(*1ý)	D
dodatel	dodatel	N
dodatelný	dodatelný_^(*4)	A
dodatelnost	dodatelnost_^(*3ý)	N
dodávat	dodávat_:T_^(*4at)	V
dodávací	dodávací_^(*2t)	A
dodávající	dodávající_^(*4t)	A
dodávání	dodávání_^(*3at)	N
dodávaný	dodávaný_^(*2t)	A
dodavatel	dodavatel	N
dodavatelka	dodavatelka_^(*2)	N
dodavatelský	dodavatelský	A
dodavatelsky	dodavatelsky_^(*1ý)	D
