,2B_str38,řehtáč,řehtat,NO_PARENT_IN_DERINET
,2B_str38,rejdič,rejdit,NO_PARENT_IN_DERINET
,2B_str38,rovnač,rovnat,NO_PARENT_IN_DERINET
,2B_str38,rozbočovač,rozbočovat,NO_PARENT_IN_DERINET
,2B_str38,rozdávač,rozdávat,NO_PARENT_IN_DERINET
,2B_str38,rozdružovač,rozdružovat,NO_PARENT_IN_DERINET
,2B_str38,rozhoupávač,rozhoupávat,NO_PARENT_IN_DERINET
,2B_str38,rozkradač,rozkrádat,NO_PARENT_IN_DERINET
,2B_str38,rozkrádač,rozkrádat,NO_PARENT_IN_DERINET
,2B_str38,rozvaděč,rozvádět,NO_PARENT_IN_DERINET
,2B_str38,řváč,řvát,NO_PARENT_IN_DERINET
-,2B_str38,rychloupínač,upínat,NO_PARENT_IN_DERINET
-,2B_str38,rychlovazač,vázat,NO_PARENT_IN_DERINET
-,2B_str38,samonakládač,nakládat,NO_PARENT_IN_DERINET
-,2B_str38,samovazač,vázat,NO_PARENT_IN_DERINET
-,2B_str38,sebemrskač,mrskat,NO_PARENT_IN_DERINET
-,2B_str38,sebepochybovač,pochybovat,NO_PARENT_IN_DERINET
-,2B_str38,šéfkreslič,kreslit,NO_PARENT_IN_DERINET
,2B_str38,sestřelovač,sestřelovat,NO_PARENT_IN_DERINET
,2B_str38,sháněč,shánět,NO_PARENT_IN_DERINET
,2B_str38,shrabovač,shrabovat,NO_PARENT_IN_DERINET
,2B_str38,shromažďovač,shromažďovat,NO_PARENT_IN_DERINET
,2B_str38,silič,sílit,NO_PARENT_IN_DERINET
,2B_str38,škodič,škodit,NO_PARENT_IN_DERINET
,2B_str38,šlapač,šlapat,NO_PARENT_IN_DERINET
-,2B_str38,spoluspáč,spát,NO_PARENT_IN_DERINET
-,2B_str38,spoluuchazeč,ucházet,NO_PARENT_IN_DERINET
,2B_str38,spotřebič,upotřebit,NO_PARENT_IN_DERINET
-,2B_str38,stereopřehrávač,přehrávat,NO_PARENT_IN_DERINET
-,2B_str38,stopovládač,ovládat,NO_PARENT_IN_DERINET
,2B_str38,stříkač,stříkat,NO_PARENT_IN_DERINET
-,2B_str38,supravodič,vodit,NO_PARENT_IN_DERINET
,2B_str38,svodič,svádět,NO_PARENT_IN_DERINET
,2B_str38,tepač,tepat,NO_PARENT_IN_DERINET
,2B_str38,tónovač,tónovat,NO_PARENT_IN_DERINET
,2B_str38,trubač,troubit,NO_PARENT_IN_DERINET
,2B_str38,ubíječ,ubíjet,NO_PARENT_IN_DERINET
,2B_str38,udíleč,udílet,NO_PARENT_IN_DERINET
,2B_str38,ujídač,ujídat,NO_PARENT_IN_DERINET
,2B_str38,ukazovač,ukazovat,NO_PARENT_IN_DERINET
,2B_str38,ukrývač,ukrývat,NO_PARENT_IN_DERINET
,2B_str38,unášeč,unášet,NO_PARENT_IN_DERINET
,2B_str38,upisovač,upisovat,NO_PARENT_IN_DERINET
,2B_str38,upoutávač,upoutávat,NO_PARENT_IN_DERINET
,2B_str38,usekávač,usekávat,NO_PARENT_IN_DERINET
,2B_str38,utíkač,utíkat,NO_PARENT_IN_DERINET
,2B_str38,utráceč,utrácet,NO_PARENT_IN_DERINET
,2B_str38,utrhač,utrhat,NO_PARENT_IN_DERINET
,2B_str38,uvaděč,uvádět,NO_PARENT_IN_DERINET
,2B_str38,uváděč,uvádět,NO_PARENT_IN_DERINET
,2B_str38,užívač,užívat,NO_PARENT_IN_DERINET
,2B_str38,uzrávač,uzrávat,NO_PARENT_IN_DERINET
,2B_str38,vábič,vábit,NO_PARENT_IN_DERINET
,2B_str38,vadič,vadit,NO_PARENT_IN_DERINET
,2B_str38,vážič,vážit,NO_PARENT_IN_DERINET
-,2B_str38,velkozakládač,zakládat,NO_PARENT_IN_DERINET
-,2B_str38,videonahrávač,nahrávat,NO_PARENT_IN_DERINET
-,2B_str38,videonosič,nosit,NO_PARENT_IN_DERINET
-,2B_str38,videopřehrávač,přehrávat,NO_PARENT_IN_DERINET
,2B_str38,vkladač,vkládat,NO_PARENT_IN_DERINET
-,2B_str38,vlajkonosič,nosit,NO_PARENT_IN_DERINET
,2B_str38,vnímatel,vnímat,NO_PARENT_IN_DERINET
,2B_str38,vnucovač,vnucovat,NO_PARENT_IN_DERINET
,2B_str38,vraždič,vraždit,NO_PARENT_IN_DERINET
,2B_str38,vstřelovač,vstřelovat,NO_PARENT_IN_DERINET
,2B_str38,vybíječ,vybíjet,NO_PARENT_IN_DERINET
,2B_str38,vychutnávač,vychutnávat,NO_PARENT_IN_DERINET
,2B_str38,vychvalovač,vychvalovat,NO_PARENT_IN_DERINET
,2B_str38,vyčkávač,vyčkávat,NO_PARENT_IN_DERINET
,2B_str38,vydavač,vydávat,NO_PARENT_IN_DERINET
,2B_str38,vydávač,vydávat,NO_PARENT_IN_DERINET
,2B_str38,vyhlašovač,vyhlašovat,NO_PARENT_IN_DERINET
,2B_str38,vyhodnocovač,vyhodnocovat,NO_PARENT_IN_DERINET
,2B_str38,vyhřívač,vyhřívat,NO_PARENT_IN_DERINET
,2B_str38,vyhrnovač,vyhrnovat,NO_PARENT_IN_DERINET
,2B_str38,vykřikovač,vykřikovat,NO_PARENT_IN_DERINET
,2B_str38,vykupovač,vykupovat,NO_PARENT_IN_DERINET
,2B_str38,vylepovač,vylepovat,NO_PARENT_IN_DERINET
,2B_str38,vymýšleč,vymýšlet,NO_PARENT_IN_DERINET
,2B_str38,vynalézač,vynalézat,NO_PARENT_IN_DERINET
,2B_str38,vynášeč,vynášet,NO_PARENT_IN_DERINET
,2B_str38,vypichovač,vypichovat,NO_PARENT_IN_DERINET
,2B_str38,vypisovač,vypisovat,NO_PARENT_IN_DERINET
,2B_str38,vyplétač,vyplétat,NO_PARENT_IN_DERINET
,2B_str38,vypouštěč,vypouštět,NO_PARENT_IN_DERINET
,2B_str38,vypravěč,vyprávět,NO_PARENT_IN_DERINET
,2B_str38,vypravovač,vypravovat,NO_PARENT_IN_DERINET
,2B_str38,vyprošťovač,vyprošťovat,NO_PARENT_IN_DERINET
,2B_str38,vyprovázeč,vyprovázet,NO_PARENT_IN_DERINET
,2B_str38,vyptavač,vyptávat,NO_PARENT_IN_DERINET
,2B_str38,vyptávač,vyptávat,NO_PARENT_IN_DERINET
,2B_str38,vyraběč,vyrábět,NO_PARENT_IN_DERINET
,2B_str38,vyřizovač,vyřizovat,NO_PARENT_IN_DERINET
,2B_str38,vysekávač,vysekávat,NO_PARENT_IN_DERINET
,2B_str38,vysouvač,vysouvat,NO_PARENT_IN_DERINET
,2B_str38,vyvaděč,vyvádět,NO_PARENT_IN_DERINET
,2B_str38,vyžírač,vyžírat,NO_PARENT_IN_DERINET
,2B_str38,vyznačovač,vyznačovat,NO_PARENT_IN_DERINET
,2B_str38,vyzvídač,vyzvídat,NO_PARENT_IN_DERINET
,2B_str38,vzdělavač,vzdělávat,NO_PARENT_IN_DERINET
,2B_str38,vzpřimovač,vzpřimovat,NO_PARENT_IN_DERINET
,2B_str38,zabezpečovač,zabezpečovat,NO_PARENT_IN_DERINET
,2B_str38,zahajovač,zahajovat,NO_PARENT_IN_DERINET
,2B_str38,zahaleč,zahálet,NO_PARENT_IN_DERINET
,2B_str38,zaháleč,zahálet,NO_PARENT_IN_DERINET
,2B_str38,zajímač,zajímat,NO_PARENT_IN_DERINET
,2B_str38,zajížděč,zajíždět,NO_PARENT_IN_DERINET
,2B_str38,zakazovač,zakazovat,NO_PARENT_IN_DERINET
,2B_str38,zakladač,zakládat,NO_PARENT_IN_DERINET
,2B_str38,zakuřovač,zakuřovat,NO_PARENT_IN_DERINET
,2B_str38,zamazávač,zamazávat,NO_PARENT_IN_DERINET
